"                 /;.,   3 ",UFV,CNPJ,Unidade,Frente,Natureza,Portfólio,Fornecedor,Contrato original,Aditivo 1,Aditivo 2,Aditivo 3,Aditivo 4,Aditivo 5,Valor total,FD.Medido,Medição,FD+Medição,Saldo a Medir,Avanço Contratual%,"Pagamento? 
Sim / Não",OBS:
12.0,Patrocínio 2,MORI GERACAO II ,Mori II,1,Serviços Auxiliares - Terraplanagem,Mori,FEITO CONTRATO EPC VP,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
12.0,Patrocínio 2,MORI GERACAO II ,Mori II,1,Serviços Auxiliares - Supressão Vegetal,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
12.0,Patrocínio 2,MORI GERACAO II ,Mori II,1,RDR-Rede de Distribuição Rural,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
12.0,Patrocínio 2,MORI GERACAO II ,Mori II,1,Escopo COMERC,Mori,0,241615.60000000003,22000,,0.0,0.0,0.0,263615.60000000003,0.0,242614.38000000003,242614.38000000003,21001.22,0.9203339256098653,S,Escopo Comerc
12.0,Patrocínio 2,MORI GERACAO II ,Mori II,1,Escopo COMERC - Segurança,Mori,0,259659.64000000007,0,0,0.0,0.0,0.0,259659.64000000007,0.0,259659.64000000007,259659.64000000007,0.0,1.0,,
12.0,Patrocínio 2,MORI GERACAO II ,Mori II,1,Conexão MT - Obras Transferencia,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
12.0,Patrocínio 2,MORI GERACAO II ,Mori II,1,Bases de Contaniers,Mori,R&M Solar,295409.38,86616.4,0,0.0,0.0,0.0,382025.78,149800.0,232225.78,382025.78,0.0,1.0,,
12.0,Patrocínio 2,MORI GERACAO II ,Mori II,1,Construção - Serviços de Construção - Ase Engenharia,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
12.0,Patrocínio 2,MORI GERACAO II ,Mori II,1,Full EPC - Contrato Sobressalentes,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
12.0,Patrocínio 2,MORI GERACAO II ,Mori II,1,Construção - Serviços de Construção - NOVA MORADA,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
12.0,Patrocínio 2,MORI GERACAO II ,Mori II,1,Equipamentos Curva A -  Contrato Sobressalentes - SETTA,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
12.0,Patrocínio 2,MORI GERACAO II ,Mori II,1,Equipamentos Curva A -  Contrato Sobressalentes - Arctech,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
12.0,Patrocínio 2,MORI GERACAO II ,Mori II,1,Equipamentos Curva A -  Contrato Sobressalentes - Romagnole,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
12.0,Patrocínio 2,MORI GERACAO II ,Mori II,1,GOS FLORESTAL - (PRAD - Recuperação Area Ambiental),Mori,Gos Florestal,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
12.0,Patrocínio 2,MORI GERACAO II ,Mori II,1,Cercamento das bacias de contenção ciclo 2,Mori,A Definir,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,Cercamento das bacias de contenção ciclo 2
12.0,Patrocínio 2,MORI GERACAO II ,Mori II,1,Total,Mori,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
13.0,Patrocínio 3,MORI GERACAO II ,Mori II,1,Conexão AT - Obras,Mori,MBA,170000,0,0,0.0,0.0,0.0,170000.0,36500.0,133500.0,170000.0,0.0,1.0,,
13.0,Patrocínio 3,MORI GERACAO II ,Mori II,1,Conexão MT - Obras,Mori,MBA,2200000,500000,0,0.0,0.0,0.0,2700000.0,657835.46,2042164.54,2700000.0,0.0,1.0,,
13.0,Patrocínio 3,MORI GERACAO II ,Mori II,1,Construção - Serviços de Construção,Mori,Critical PV,578449.47,0,0,0.0,0.0,0.0,578449.47,0.0,578449.47,578449.47,0.0,1.0,,
13.0,Patrocínio 3,MORI GERACAO II ,Mori II,1,Construção - Serviços de Construção - Substituição,Mori,Prumo,2334800,279956.58,0,0.0,0.0,0.0,2614756.58,849243.7200000001,1456176.0999999999,2305419.82,309336.76000000024,0.8816957714664208,N,Em Processo Judicial
13.0,Patrocínio 3,MORI GERACAO II ,Mori II,1,Construção - RDA Interno,Mori,Engeluz,330000,0,0,0.0,0.0,0.0,330000.0,0.0,330000.0,330000.0,0.0,1.0,,
13.0,Patrocínio 3,MORI GERACAO II ,Mori II,1,Full EPC - Contrato,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
13.0,Patrocínio 3,MORI GERACAO II ,Mori II,1,Equipamentos Curva A - Outros (Transformadores),Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
13.0,Patrocínio 3,MORI GERACAO II ,Mori II,1,Equipamentos Curva A - Outros (Cabine + Skid),Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
13.0,Patrocínio 3,MORI GERACAO II ,Mori II,1,Equipamentos Curva A - Outros (Cabine + Skid + Transformador),Mori,Romagnole,876415.09236,0,0,0.0,0.0,0.0,876415.09236,0.0,876415.09236,876415.09236,0.0,1.0,,
13.0,Patrocínio 3,MORI GERACAO II ,Mori II,1,Desenvolvimento de projeto - Projetos - (Eng° Proprietario),Mori,LM Eng.,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
13.0,Patrocínio 3,MORI GERACAO II ,Mori II,1,Desenvolvimento de projeto - Projetos - Executivos,Mori,Enersolar,36466,0,0,0.0,0.0,0.0,36466.7,0.0,36466.7,36466.7,0.0,1.0,,
13.0,Patrocínio 3,MORI GERACAO II ,Mori II,1,Desenvolvimento de projeto - Projetos Básica,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
13.0,Patrocínio 3,MORI GERACAO II ,Mori II,1,Desenvolvimento de projeto - Projetos Detalhada,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
13.0,Patrocínio 3,MORI GERACAO II ,Mori II,1,Desenvolvimento de projeto - Ambiental / Outros,Mori,Varios,115621.13,0,0,0.0,0.0,0.0,115621.13,0.0,115621.13,115621.13,0.0,1.0,,
13.0,Patrocínio 3,MORI GERACAO II ,Mori II,1,Desenvolvimento de projeto - Coordenograma,Mori, PROJETTI,6206.9,0,0,0.0,0.0,0.0,6206.9,0.0,6206.9,6206.9,0.0,1.0,,
13.0,Patrocínio 3,MORI GERACAO II ,Mori II,1,Sistemas de Monitoramento - Supervisório,Mori,ATI,126513.54,,0,0.0,0.0,0.0,126513.54,5821.02,120692.51999999999,126513.54,0.0,1.0,,
13.0,Patrocínio 3,MORI GERACAO II ,Mori II,1,Sistemas de Monitoramento - Estações Solarimétricas,Mori,Hukseflux  ,48276.516,0,0,0.0,0.0,0.0,48276.516,0.0,48276.516,48276.516,0.0,1.0,,
13.0,Patrocínio 3,MORI GERACAO II ,Mori II,1,Sistemas de Monitoramento - CFTV,Mori,Maxvision,256550.8,0,0,0.0,0.0,0.0,256550.8,11423.1,245127.7,256550.80000000002,0.0,1.0000000000000002,,
13.0,Patrocínio 3,MORI GERACAO II ,Mori II,1,Serviços Auxiliares - Drenagem,Mori,THM ENG,705000,0,0,0.0,0.0,0.0,705000.0,0.0,705000.0,705000.0,0.0,1.0,,
13.0,Patrocínio 3,MORI GERACAO II ,Mori II,1,Serviços Auxiliares - Terraplanagem,Mori,FEITO CONTRATO EPC VP,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
13.0,Patrocínio 3,MORI GERACAO II ,Mori II,1,Serviços Auxiliares - Supressão Vegetal,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
13.0,Patrocínio 3,MORI GERACAO II ,Mori II,1,RDR-Rede de Distribuição Rural,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
13.0,Patrocínio 3,MORI GERACAO II ,Mori II,1,Escopo COMERC,Mori,0,240638.51000000004,22000,,0.0,0.0,0.0,262638.51,0.0,241637.29000000004,241637.29000000004,21001.219999999972,0.920037545141419,S,Escopo Comerc
13.0,Patrocínio 3,MORI GERACAO II ,Mori II,1,Escopo COMERC - Segurança,Mori,0,259293.80000000008,0,0,0.0,0.0,0.0,259293.80000000008,0.0,259293.80000000008,259293.80000000008,0.0,1.0,,
13.0,Patrocínio 3,MORI GERACAO II ,Mori II,1,Conexão MT - Obras Transferencia,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
13.0,Patrocínio 3,MORI GERACAO II ,Mori II,1,Bases de Contaniers,Mori,R&M Solar,295409.38,90543.4,0,0.0,0.0,0.0,385952.78,269571.0,116381.78,385952.78,0.0,1.0,,
13.0,Patrocínio 3,MORI GERACAO II ,Mori II,1,Construção - Serviços de Construção - Ase Engenharia,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
13.0,Patrocínio 3,MORI GERACAO II ,Mori II,1,Full EPC - Contrato Sobressalentes,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
13.0,Patrocínio 3,MORI GERACAO II ,Mori II,1,Construção - Serviços de Construção - NOVA MORADA,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
13.0,Patrocínio 3,MORI GERACAO II ,Mori II,1,Equipamentos Curva A -  Contrato Sobressalentes - SETTA,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
13.0,Patrocínio 3,MORI GERACAO II ,Mori II,1,Equipamentos Curva A -  Contrato Sobressalentes - Arctech,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
13.0,Patrocínio 3,MORI GERACAO II ,Mori II,1,Equipamentos Curva A -  Contrato Sobressalentes - Romagnole,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
13.0,Patrocínio 3,MORI GERACAO II ,Mori II,1,GOS FLORESTAL - (PRAD - Recuperação Area Ambiental),Mori,Gos Florestal,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
13.0,Patrocínio 3,MORI GERACAO II ,Mori II,1,Cercamento das bacias de contenção ciclo 2,Mori,A Definir,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,Cercamento das bacias de contenção ciclo 2
13.0,Patrocínio 3,MORI GERACAO II ,Mori II,1,Total,Mori,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
14.0,Varjão de Minas 1,MORI GERACAO II ,Mori II,Weg,Conexão AT - Obras,Mori,N.A,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
14.0,Varjão de Minas 1,MORI GERACAO II ,Mori II,Weg,Conexão MT - Obras,Mori,Engeluz,2558850,132000,0,0.0,0.0,0.0,2690850.0,1585212.46,1105637.54,2690850.0,0.0,1.0,,
14.0,Varjão de Minas 1,MORI GERACAO II ,Mori II,Weg,Construção - Serviços de Construção,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
14.0,Varjão de Minas 1,MORI GERACAO II ,Mori II,Weg,Construção - Serviços de Construção - Substituição,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
14.0,Varjão de Minas 1,MORI GERACAO II ,Mori II,Weg,Construção - RDA Interno,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
14.0,Varjão de Minas 1,MORI GERACAO II ,Mori II,Weg,Full EPC - Contrato,Mori,Weg,5876755.319999999,0,0,0.0,0.0,0.0,5876755.319999999,0.0,5876755.32,5876755.32,0.0,1.0000000000000002,,
14.0,Varjão de Minas 1,MORI GERACAO II ,Mori II,Weg,Equipamentos Curva A - Outros (Transformadores),Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
14.0,Varjão de Minas 1,MORI GERACAO II ,Mori II,Weg,Equipamentos Curva A - Outros (Cabine + Skid),Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
14.0,Varjão de Minas 1,MORI GERACAO II ,Mori II,Weg,Equipamentos Curva A - Outros (Cabine + Skid + Transformador),Mori,Romagnole,86671.54000000001,0,0,0.0,0.0,0.0,86671.54000000001,0.0,86671.54000000001,86671.54000000001,0.0,1.0,,
14.0,Varjão de Minas 1,MORI GERACAO II ,Mori II,Weg,Desenvolvimento de projeto - Projetos - (Eng° Proprietario),Mori,Afaplan,79000.59999999999,0,0,0.0,0.0,0.0,79000.59999999999,0.0,79000.59999999999,79000.59999999999,0.0,1.0,,
14.0,Varjão de Minas 1,MORI GERACAO II ,Mori II,Weg,Desenvolvimento de projeto - Projetos - Executivos,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
14.0,Varjão de Minas 1,MORI GERACAO II ,Mori II,Weg,Desenvolvimento de projeto - Projetos Básica,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
14.0,Varjão de Minas 1,MORI GERACAO II ,Mori II,Weg,Desenvolvimento de projeto - Projetos Detalhada,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
14.0,Varjão de Minas 1,MORI GERACAO II ,Mori II,Weg,Desenvolvimento de projeto - Ambiental / Outros,Mori,Varios,18491.489999999998,0,0,0.0,0.0,0.0,18491.489999999998,0.0,18491.489999999998,18491.489999999998,0.0,1.0,,
14.0,Varjão de Minas 1,MORI GERACAO II ,Mori II,Weg,Desenvolvimento de projeto - Coordenograma,Mori, PROJETTI,6206.9,2281.25,6206.9,0.0,0.0,0.0,14695.05,0.0,14695.05,14695.05,0.0,1.0,,
14.0,Varjão de Minas 1,MORI GERACAO II ,Mori II,Weg,Sistemas de Monitoramento - Supervisório,Mori,ATI,115880.33,,0,0.0,0.0,0.0,115880.33,0.0,115880.33,115880.33,0.0,1.0,,
14.0,Varjão de Minas 1,MORI GERACAO II ,Mori II,Weg,Sistemas de Monitoramento - Estações Solarimétricas,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
14.0,Varjão de Minas 1,MORI GERACAO II ,Mori II,Weg,Sistemas de Monitoramento - CFTV,Mori,Maxvision,207717.46,0,0,0.0,0.0,0.0,207717.46,22798.09,184919.37,207717.46,0.0,1.0,,
14.0,Varjão de Minas 1,MORI GERACAO II ,Mori II,Weg,Serviços Auxiliares - Drenagem,Mori,Engecon,153193.29,0,0,0.0,0.0,0.0,153193.29,0.0,153193.29,153193.29,0.0,1.0,,
14.0,Varjão de Minas 1,MORI GERACAO II ,Mori II,Weg,Serviços Auxiliares - Terraplanagem,Mori,MRO,166445.83,0,0,0.0,0.0,0.0,166445.83,0.0,166445.83,166445.83,0.0,1.0,,
14.0,Varjão de Minas 1,MORI GERACAO II ,Mori II,Weg,Serviços Auxiliares - Supressão Vegetal,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
14.0,Varjão de Minas 1,MORI GERACAO II ,Mori II,Weg,RDR-Rede de Distribuição Rural,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
14.0,Varjão de Minas 1,MORI GERACAO II ,Mori II,Weg,Escopo COMERC,Mori,0,0,13000,,0.0,0.0,0.0,13000.0,0.0,0.0,0.0,13000.0,0.0,S,Escopo Comerc
14.0,Varjão de Minas 1,MORI GERACAO II ,Mori II,Weg,Escopo COMERC - Segurança,Mori,0,167864.09,0,0,0.0,0.0,0.0,167864.09,0.0,167864.09,167864.09,0.0,1.0,,
14.0,Varjão de Minas 1,MORI GERACAO II ,Mori II,Weg,Conexão MT - Obras Transferencia,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
14.0,Varjão de Minas 1,MORI GERACAO II ,Mori II,Weg,Bases de Contaniers,Mori,R&M Solar,147704.69,0,0,0.0,0.0,0.0,147704.69,95000.0,52704.69,147704.69,0.0,1.0,,
14.0,Varjão de Minas 1,MORI GERACAO II ,Mori II,Weg,Construção - Serviços de Construção - Ase Engenharia,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
14.0,Varjão de Minas 1,MORI GERACAO II ,Mori II,Weg,Full EPC - Contrato Sobressalentes,Mori,Weg,165545.84,0,0,0.0,0.0,0.0,165545.84,0.0,165545.84,165545.84,0.0,1.0,,
14.0,Varjão de Minas 1,MORI GERACAO II ,Mori II,Weg,Construção - Serviços de Construção - NOVA MORADA,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
14.0,Varjão de Minas 1,MORI GERACAO II ,Mori II,Weg,Equipamentos Curva A -  Contrato Sobressalentes - SETTA,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
14.0,Varjão de Minas 1,MORI GERACAO II ,Mori II,Weg,Equipamentos Curva A -  Contrato Sobressalentes - Arctech,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
14.0,Varjão de Minas 1,MORI GERACAO II ,Mori II,Weg,Equipamentos Curva A -  Contrato Sobressalentes - Romagnole,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
14.0,Varjão de Minas 1,MORI GERACAO II ,Mori II,Weg,GOS FLORESTAL - (PRAD - Recuperação Area Ambiental),Mori,Gos Florestal,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
14.0,Varjão de Minas 1,MORI GERACAO II ,Mori II,Weg,Cercamento das bacias de contenção ciclo 2,Mori,A Definir,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,Cercamento das bacias de contenção ciclo 2
14.0,Varjão de Minas 1,MORI GERACAO II ,Mori II,Weg,Total,Mori,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
15.0,Varjão de Minas 4,MORI GERACAO II ,Mori II,2,Conexão AT - Obras,Mori,N.A,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
15.0,Varjão de Minas 4,MORI GERACAO II ,Mori II,2,Conexão MT - Obras,Mori,Engeluz,904336.6,692309.23,0,0.0,0.0,0.0,1596645.83,629124.58,967521.25,1596645.83,0.0,1.0,,
15.0,Varjão de Minas 4,MORI GERACAO II ,Mori II,2,Construção - Serviços de Construção,Mori,GLD,1814614,156801.82,0,0.0,0.0,0.0,1971415.82,514158.48000000004,1345879.02,1860037.5,111378.32000000007,0.9435033852979834,N,Em Processo Judicial
15.0,Varjão de Minas 4,MORI GERACAO II ,Mori II,2,Construção - Serviços de Construção - Substituição,Mori,Prumo,1167400,0,0,0.0,0.0,0.0,1167400.0,325345.82,175110.0,500455.82,666944.1799999999,0.42869266746616413,N,Em Processo Judicial
15.0,Varjão de Minas 4,MORI GERACAO II ,Mori II,2,Construção - RDA Interno,Mori,Engeluz,176232.08,0,0,0.0,0.0,0.0,176232.08,58279.8,117952.28,176232.08000000002,0.0,1.0000000000000002,,
15.0,Varjão de Minas 4,MORI GERACAO II ,Mori II,2,Full EPC - Contrato,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
15.0,Varjão de Minas 4,MORI GERACAO II ,Mori II,2,Equipamentos Curva A - Outros (Transformadores),Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
15.0,Varjão de Minas 4,MORI GERACAO II ,Mori II,2,Equipamentos Curva A - Outros (Cabine + Skid),Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
15.0,Varjão de Minas 4,MORI GERACAO II ,Mori II,2,Equipamentos Curva A - Outros (Cabine + Skid + Transformador),Mori,Romagnole,381701.367337,0,0,0.0,0.0,0.0,381701.367337,0.0,381701.367337,381701.367337,0.0,1.0,,
15.0,Varjão de Minas 4,MORI GERACAO II ,Mori II,2,Desenvolvimento de projeto - Projetos - (Eng° Proprietario),Mori,LM Eng.,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
15.0,Varjão de Minas 4,MORI GERACAO II ,Mori II,2,Desenvolvimento de projeto - Projetos - Executivos,Mori,Enersolar,33350,0,0,0.0,0.0,0.0,33350.0,0.0,33350.0,33350.0,0.0,1.0,,
15.0,Varjão de Minas 4,MORI GERACAO II ,Mori II,2,Desenvolvimento de projeto - Projetos Básica,Mori,GLD,35000,24022.95,0,0.0,0.0,0.0,59022.95,0.0,59022.95,59022.95,0.0,1.0,,
15.0,Varjão de Minas 4,MORI GERACAO II ,Mori II,2,Desenvolvimento de projeto - Projetos Detalhada,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
15.0,Varjão de Minas 4,MORI GERACAO II ,Mori II,2,Desenvolvimento de projeto - Ambiental / Outros,Mori,Varios,39226.3,0,0,0.0,0.0,0.0,39226.3,0.0,39226.3,39226.3,0.0,1.0,,
15.0,Varjão de Minas 4,MORI GERACAO II ,Mori II,2,Desenvolvimento de projeto - Coordenograma,Mori, PROJETTI,6206.9,0,0,0.0,0.0,0.0,6206.9,0.0,6206.9,6206.9,0.0,1.0,,
15.0,Varjão de Minas 4,MORI GERACAO II ,Mori II,2,Sistemas de Monitoramento - Supervisório,Mori,ATI,115880.35,,0,0.0,0.0,0.0,115880.35,5821.02,110059.33,115880.35,0.0,1.0,,
15.0,Varjão de Minas 4,MORI GERACAO II ,Mori II,2,Sistemas de Monitoramento - Estações Solarimétricas,Mori,Hukseflux  ,48276.516,0,0,0.0,0.0,0.0,48276.516,0.0,48276.516,48276.516,0.0,1.0,,
15.0,Varjão de Minas 4,MORI GERACAO II ,Mori II,2,Sistemas de Monitoramento - CFTV,Mori,Maxvision,238984.98,1576.84,0,0.0,0.0,0.0,240561.82,11883.73,228678.09,240561.82,0.0,1.0,,
15.0,Varjão de Minas 4,MORI GERACAO II ,Mori II,2,Serviços Auxiliares - Drenagem,Mori,R&M SOLAR,519377.5,44325,43500,0.0,0.0,0.0,607202.5,78000.0,529202.5,607202.5,0.0,1.0,,
15.0,Varjão de Minas 4,MORI GERACAO II ,Mori II,2,Serviços Auxiliares - Terraplanagem,Mori,FEITO CONTRATO EPC VP,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
15.0,Varjão de Minas 4,MORI GERACAO II ,Mori II,2,Serviços Auxiliares - Supressão Vegetal,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
15.0,Varjão de Minas 4,MORI GERACAO II ,Mori II,2,RDR-Rede de Distribuição Rural,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
15.0,Varjão de Minas 4,MORI GERACAO II ,Mori II,2,Escopo COMERC,Mori,0,242316.15,28000,,0.0,0.0,0.0,270316.15,0.0,243314.93,243314.93,27001.22000000003,0.9001124424123382,S,Escopo Comerc
15.0,Varjão de Minas 4,MORI GERACAO II ,Mori II,2,Escopo COMERC - Segurança,Mori,0,226765.79,0,0,0.0,0.0,0.0,226765.79,0.0,226765.79,226765.79,0.0,1.0,,
15.0,Varjão de Minas 4,MORI GERACAO II ,Mori II,2,Conexão MT - Obras Transferencia,Mori,-,-,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
15.0,Varjão de Minas 4,MORI GERACAO II ,Mori II,2,Bases de Contaniers,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
15.0,Varjão de Minas 4,MORI GERACAO II ,Mori II,2,Construção - Serviços de Construção - Ase Engenharia,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
15.0,Varjão de Minas 4,MORI GERACAO II ,Mori II,2,Full EPC - Contrato Sobressalentes,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
15.0,Varjão de Minas 4,MORI GERACAO II ,Mori II,2,Construção - Serviços de Construção - NOVA MORADA,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
15.0,Varjão de Minas 4,MORI GERACAO II ,Mori II,2,Equipamentos Curva A -  Contrato Sobressalentes - SETTA,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
15.0,Varjão de Minas 4,MORI GERACAO II ,Mori II,2,Equipamentos Curva A -  Contrato Sobressalentes - Arctech,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
15.0,Varjão de Minas 4,MORI GERACAO II ,Mori II,2,Equipamentos Curva A -  Contrato Sobressalentes - Romagnole,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
15.0,Varjão de Minas 4,MORI GERACAO II ,Mori II,2,GOS FLORESTAL - (PRAD - Recuperação Area Ambiental),Mori,Gos Florestal,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
15.0,Varjão de Minas 4,MORI GERACAO II ,Mori II,2,Cercamento das bacias de contenção ciclo 2,Mori,A Definir,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,Cercamento das bacias de contenção ciclo 2
15.0,Varjão de Minas 4,MORI GERACAO II ,Mori II,2,Total,Mori,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
16.0,Buritizeiro 1,ESTRELA DO NORTE ,EDN,1,Conexão AT - Obras,Apolo,CEMIG,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
16.0,Buritizeiro 1,ESTRELA DO NORTE ,EDN,1,Conexão MT - Obras,Apolo,DELTA,1888267.34,0,0,0.0,0.0,0.0,1888267.34,1320466.66,567800.68,1888267.3399999999,0.0,0.9999999999999999,,
16.0,Buritizeiro 1,ESTRELA DO NORTE ,EDN,1,Construção - Serviços de Construção,Apolo,Implantar,2691000,987529.4,139739.33,50132.04,0.0,0.0,3868400.77,2109968.3200000008,1758432.45,3868400.7700000005,0.0,1.0000000000000002,N,Em Processo Judicial
16.0,Buritizeiro 1,ESTRELA DO NORTE ,EDN,1,Construção - Serviços de Construção - Substituição,Apolo,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
16.0,Buritizeiro 1,ESTRELA DO NORTE ,EDN,1,Construção - RDA Interno,Apolo,Engeluz,410000,35000,0,0.0,0.0,0.0,445000.0,0.0,445000.0,445000.0,0.0,1.0,,
